2014-05-14 10:00:15,0.375
2014-05-13 18:00:26,0
2014-05-10 07:29:03,-0.5
2014-05-08 19:47:23,0.375
2014-05-02 05:41:55,0
2014-05-02 05:24:30,0
2014-05-01 15:57:51,-0.25
2014-04-29 23:18:19,-0.625
2014-04-29 23:01:13,1
2014-04-29 08:19:51,0
2014-04-29 08:19:25,-0.25
2014-04-29 08:13:10,0
2014-04-29 02:55:39,0.25
2014-04-26 03:07:36,0.25
2014-04-24 21:47:59,0
2014-04-24 21:26:17,0.625
2014-04-19 07:11:12,0.375
2014-04-19 00:16:39,-0.375
2014-04-19 00:00:36,0
2014-04-18 21:04:35,-0.75
2014-04-18 20:48:15,0
2014-04-18 20:40:24,-0.125
2014-04-18 19:11:47,0.875
2014-04-18 17:40:17,0.25
2014-04-18 16:20:04,0.25
2014-04-18 16:15:13,0
2014-04-18 16:08:38,-1
2014-04-18 15:38:25,0
2014-04-17 21:59:14,0.375
2014-04-09 21:17:09,0
2014-04-08 16:44:15,0.375
2014-04-08 16:33:19,-0.125
2014-04-08 15:30:21,0.25
2014-04-07 16:21:53,0.25
2014-04-07 16:15:27,0.25
2014-04-07 15:54:37,0.25
2014-04-07 15:52:32,0.25
2014-04-07 15:47:29,-0.625
2014-04-07 15:46:57,-0.25
2014-04-07 15:46:45,0
2014-04-05 19:57:08,0
2014-04-05 19:56:35,-0.5
2014-04-05 19:53:06,0
2014-04-05 01:19:01,0.375
2014-04-01 20:32:13,0.625
2014-03-31 17:52:49,0
2014-03-31 15:35:37,0
2014-03-31 15:11:10,-0.75
2014-03-25 14:26:50,0
2014-03-21 18:59:13,-0.5
2014-03-19 18:12:28,0
2014-03-17 17:49:54,1.375
2014-03-17 01:55:53,0
2014-03-14 20:56:02,-0.25
2014-03-14 18:35:37,-0.25
2014-03-14 06:29:14,0.375
2014-03-14 06:28:03,0.875
2014-03-14 06:25:47,-0.5
2014-03-14 06:20:48,0.875
2014-03-11 15:56:37,0.625
2014-03-11 15:23:26,0
2014-03-11 02:15:53,-0.375
2014-03-11 00:47:42,0.25
2014-03-10 21:02:07,0
2014-03-07 00:23:59,0.625
2014-03-05 14:46:12,0.625
2014-02-25 18:39:16,-0.375
2014-02-25 18:22:03,0.25
2014-02-24 01:37:05,0
2014-02-24 01:32:23,0.25
2014-02-17 20:45:32,0.25
2014-02-14 02:28:00,0
2014-02-14 00:58:23,0.375
2014-02-11 03:55:25,-0.25
2014-02-09 21:36:53,0.25
2014-02-09 06:08:14,0
2014-02-07 17:54:59,0.625
2014-02-02 14:07:53,-0.125
2014-01-30 07:17:30,0.5
2014-01-26 09:35:15,-0.375
2014-01-26 09:30:23,0.375
2014-01-26 09:27:04,0.375
2014-01-26 09:24:58,0
2014-01-23 20:40:34,0
2014-01-14 18:11:52,0
2014-01-14 16:24:49,-0.25
2014-01-07 00:38:53,0
2014-01-06 23:17:36,-0.375
2014-01-06 23:17:28,0
2014-01-06 23:05:03,0
2014-01-06 19:05:31,0
2013-12-26 21:06:38,1.25
2013-12-25 20:56:21,0
2013-12-24 03:26:58,0
2013-12-22 00:58:54,1.125
2013-12-21 18:05:27,0.375
2013-12-21 18:04:08,0
2013-12-19 20:45:31,0.5
2013-12-19 20:45:19,-0.25
2013-12-19 19:23:04,0
2013-12-12 05:38:58,-0.375
2013-12-10 16:32:57,0
2013-12-05 22:55:39,0.875
2013-12-05 21:24:45,-0.625
2013-12-05 20:31:21,1
2013-12-04 00:30:55,0.375
2013-12-04 00:08:49,0
2013-12-03 23:26:48,0
2013-12-03 23:04:03,0.875
2013-12-03 22:15:55,0
2013-12-03 21:39:31,0.875
2013-12-03 18:34:57,0
2013-12-03 16:34:56,0
2013-12-03 05:32:46,0.625
2013-12-03 03:49:47,0.375
2013-12-03 03:48:51,0.125
2013-12-03 02:53:28,0.5
2013-12-02 22:26:37,-0.375
2013-12-02 16:02:04,0.5
2013-12-02 01:10:19,-0.375
2013-12-02 01:00:40,-0.75
2013-11-30 15:28:37,-1
2013-11-30 14:59:41,0
2013-11-29 00:01:41,0
2013-11-28 23:53:36,-0.375
2013-11-28 23:40:09,0.375
2013-11-28 23:37:30,1.25
2013-11-28 22:54:51,0.75
2013-11-28 22:27:55,0
2013-11-28 22:24:12,0
2013-11-28 09:19:42,1
2013-11-28 09:17:44,-0.375
2013-11-28 07:44:39,0
2013-11-28 05:01:16,0.125
2013-11-28 04:52:04,0
2013-11-28 04:38:23,-0.25
2013-11-28 04:04:26,0
2013-11-28 01:03:28,-1.25
2013-11-27 08:46:36,0.625
2013-11-26 00:42:59,0.5
2013-11-25 04:17:54,0
2013-11-24 23:34:54,0.875
2013-11-23 02:28:26,0
2013-11-23 02:01:33,0.5
2013-11-23 01:45:48,-0.125
2013-11-23 01:30:37,0
2013-11-21 19:17:05,-0.375
2013-11-19 17:28:45,0
2013-11-19 16:30:54,0.25
2013-11-19 14:50:48,-0.875
2013-11-19 14:21:08,0
2013-11-14 00:04:39,0
